"Rule","Category","Project","ProjectPath","File","Line","Column","Message","PublicApiRisk","DataFormatRisk","DatabaseRisk","SerializationRisk","UiBindingRisk","ExternalProtocolRisk"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\FriendInfo.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\HistoryMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\PublicationMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\SpaceItem.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\TabHeader.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\ToViewMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\VideoInfoView.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\VideoPage.cs","13","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\VideoQuality.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\VideoSection.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\RangeObservableCollection.cs","9","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\DisplayFileNamePart.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewAboutViewModel.cs","21","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewBasicViewModel.cs","13","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewDanmakuViewModel.cs","14","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewNetworkViewModel.cs","20","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewVideoViewModel.cs","20","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Settings\ViewVideoViewModel.cs","24","25","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Toolbox\ViewBiliHelperViewModel.cs","13","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Toolbox\ViewDelogoViewModel.cs","32","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Toolbox\ViewExtractMediaViewModel.cs","15","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\Channel.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\PublicationZone.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\SeasonsSeries.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\TabLeftBanner.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\TabRightBanner.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\ViewArchiveViewModel.cs","17","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\ViewChannelViewModel.cs","11","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\UserSpace\ViewSeasonsSeriesViewModel.cs","20","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewDownloadManagerViewModel.cs","13","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewFriendsViewModel.cs","14","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewIndexViewModel.cs","22","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewLoginViewModel.cs","16","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewModelBase.cs","12","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewMyBangumiFollowViewModel.cs","27","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewMyFavoritesViewModel.cs","26","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewMyHistoryViewModel.cs","26","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewMySpaceViewModel.cs","21","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewMyToViewVideoViewModel.cs","22","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewPublicationViewModel.cs","29","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewPublicFavoritesViewModel.cs","23","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewSeasonsSeriesViewModel.cs","27","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewSettingsViewModel.cs","13","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewToolboxViewModel.cs","12","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewUserSpaceViewModel.cs","20","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewVideoDetailViewModel.cs","34","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Views\Dialogs\NewVersionAvailableDialog.axaml.cs","7","22","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
